Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,200-9,38.356907,-122.001886,2021-02-15,25516,2021-03-11 23:22:17 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2021-02-15,25517,2021-03-11 23:22:17 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,Primarily government use,,,,,,10,,3 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2021-02-15,25518,2021-03-11 23:22:17 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,,Citrus Heights,CA,95621,,916-725-2448,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.682605,-121.297614,2020-03-03,25519,2021-03-11 23:22:17 UTC,LG,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.72799,-120.828,2021-01-14,25522,2021-03-11 23:22:17 UTC,LG,,,2004-05-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,El Dorado Transit Park & Ride,4640 Post St,,El Dorado Hills,CA,95762,,530-642-5383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.6476,-121.067,2021-01-14,25523,2021-03-11 23:22:17 UTC,LG,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,At Douglas Blvd,Granite Bay,CA,95746,,916-791-1189,E,,Public,8am-10pm daily,,,,,,1,,,Non-Networked,,GPS,38.74453,-121.17,2021-01-14,25527,2021-03-11 23:22:17 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.618066,-121.334337,2020-03-03,25610,2021-03-11 23:22:17 UTC,P,,,2004-07-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.15485,-121.69,2021-01-14,27302,2021-03-11 23:22:17 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,38.25281,-122.044229,2021-01-14,27328,2021-03-11 23:22:17 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2020-07-13,27329,2021-03-11 23:22:17 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2020-07-13,28007,2021-03-11 23:22:17 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,Burlington International Airport,1200 Airport Dr,1st Floor Parking Garage,South Burlington,VT,05403,,802-863-2874  802-865-7571,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,44.469281,-73.154972,2020-06-09,32973,2021-03-11 23:22:17 UTC,LG,,,2004-01-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,City of Lacey - City Hall Parking,420 College St,"At 3rd Ave SE, next to police station",Lacey,WA,98503,,360-491-3214,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,47.044011,-122.822404,2021-01-14,33351,2021-03-11 23:22:17 UTC,LG,,,2018-01-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Oregon Museum of Science and Industry (OMSI) - South Parking Lot,1945 SE Water Ave,Under solar canopy in east parking lot,Portland,OR,97214,,800-955-6674,E,,Public,24 hours daily,,,,,2,2,,,Non-Networked,,GPS,45.508396,-122.664667,2021-06-07,33378,2021-06-07 17:37:37 UTC,P,,,2008-10-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,SOLAR
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,39.15,-123.2091,2021-02-15,33544,2021-03-11 23:22:17 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2021-02-15,33545,2021-03-11 23:22:17 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Located on the west side of the building,Auburn,CA,95603,,530-745-3197,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.9412492,-121.1054805,2021-01-14,33550,2021-03-11 23:22:17 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.54643,-121.7388,2021-01-14,33555,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2021-01-14,33556,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,2,7,,,Non-Networked,,GPS,38.544538,-121.749713,2021-02-15,33557,2021-06-17 15:10:35 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2021-01-14,33558,2021-03-11 23:22:17 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,
ELEC,Lakewood Center Mall,4500 Silva St,Located near Nordstrom Rack,Lakewood,CA,90712,,562-531-6707,E,,Public,Mall business hours,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2021-01-14,33564,2021-03-11 23:22:17 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,37.94495,-122.5096,2020-08-05,33690,2021-03-11 23:22:17 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2 parking fee,,,,,,,,,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2020-07-13,33695,2021-03-11 23:22:17 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,City of Champaign - Hill Street Parking Deck,123 W Hill St,"From Neil St head west on Hill or enter the deck from Randolph St between Church and Hill. Four charging stations on 3rd floor, east end of parking deck.",Champaign,IL,61820,,217-403-4700,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,GPS,40.119161,-88.244185,2020-06-09,33921,2021-03-11 23:22:17 UTC,LG,,,2009-01-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Discovery Center of Idaho,131 W Myrtle St,,Boise,ID,83702,,208-343-9895,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.608009,-116.197968,2020-07-13,34106,2021-03-11 23:22:17 UTC,P,,,2017-04-20,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,,Fairfield,CA,94533,,707-434-3800,E,,Public,24 hours daily,,,,,,2,,2 Tesla Conductive,Non-Networked,,GPS,38.2482,-122.0678,2020-10-09,35146,2021-03-11 23:22:17 UTC,LG,,,2009-05-01,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,
ELEC,METRO NASHVILLE FULTON GARAGE 1,800 2nd Avenue South,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.153492,-86.76732,2021-06-25,35165,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LINCOLN CITY TAFT DUAL 1,1226 SW 50th St,,Lincoln City,OR,97367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.928439,-124.015824,2021-06-25,35258,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC RELIABLE 01,100 W Anderson Street,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.535975,-81.379663,2021-06-25,35284,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC STATIONS WILLY ST. EAST,1221 Williamson St,,Madison,WI,53703,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.083979,-89.363091,2021-06-25,35290,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Rabobank - Salinas,1285 N Davis Rd,,Salinas,CA,93907,,831-784-7700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,36.70104,-121.6673,2021-01-14,35470,2021-03-11 23:22:17 UTC,P,,,2009-12-15,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,
ELEC,LBCC  LBCC DUAL 2,Ellingson Rd SW,,Albany,OR,97321,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.586123,-123.115389,2021-06-25,35480,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LINCOLN CITY NE15TH PARKING1,1601 NE 15th St,,Lincoln City,OR,97367,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.97604,-124.011459,2021-06-25,35481,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,35.249929,-120.689683,2021-01-14,35560,2021-03-11 23:22:17 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2021-01-14,35561,2021-03-11 23:22:17 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Avista Corp,1411 E Mission Ave,,Spokane,WA,99252,,509-489-0500,E,,Public,24 hours daily,,,,,1,2,,,Non-Networked,,GPS,47.673347,-117.388933,2021-02-15,35620,2021-03-11 23:22:17 UTC,P,,,2010-04-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,Steam Plant Grill,159 S Lincoln St,,Spokane,WA,99201,,509-777-3900,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,47.654998,-117.425025,2021-02-15,35621,2021-03-11 23:22:17 UTC,P,,,2010-04-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
ELEC,Kum & Go #4110,2110 Guthrie Ave,,Des Moines,IA,50317,,515-265-2535,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.615759,-93.57875,2021-04-08,35840,2021-04-08 20:32:57 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,
ELEC,Kum & Go #570,5800 Northglenn Dr,,Johnston,IA,50131,,515-276-1730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.682385,-93.698315,2021-04-08,35841,2021-04-08 20:32:57 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,
ELEC,TUCSON RENTAL 9855 E SPEEDWAY,9855 E Speedway Blvd,,Tucson,AZ,85748,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.236156,-110.781792,2021-06-25,36343,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Element Hotels - Ewing,1000 Sam Weinroth Rd,,Ewing,NJ,08628,,609-671-0050,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,40.286518,-74.807516,2020-06-09,36368,2021-03-11 23:22:17 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Lane Community College,4000 E 30th Ave,Under solar canopy; Lot B,Eugene,OR,97405,,541-463-3000,E,,Public,"Employee, student, and visitor use only",,,,,10,10,,,Non-Networked,,200-9,44.009797,-123.033213,2021-06-07,36371,2021-06-07 17:37:37 UTC,LG,,,2010-09-05,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR
ELEC,CARDISFURNITURE WEST WARWICK 1,1681 Quaker Ln,,West Warwick,RI,02893,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.670235,-71.500114,2021-06-25,36374,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PROP 300 CLAY STAT1,300 Clay St,,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.756604,-95.372854,2021-06-25,36378,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK ADAMS WABASH 2,17 E Adams St,,Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879444,-87.626366,2021-06-25,36611,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK WILLIS TOWER 1,211 W Adams St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879081,-87.634561,2021-06-25,36613,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK WASH FRANK NEW,230 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883404,-87.635081,2021-06-25,36614,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK 20 E RANDOLPH 1,20 E Randolph St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.884727,-87.627014,2021-06-25,36615,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK LAKE & WELLS 2,177 N Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.885223,-87.633751,2021-06-25,36617,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,2021-06-25,36619,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,City of Spartanburg - Municipal Parking Garage,100 Dunbar St,Located in the parking garage between Magnolia and N Church Street,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.950136,-81.93279,2020-11-09,36709,2021-03-11 23:22:17 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,City of Spartanburg - Municipal Parking Garage,130 E Saint John St,,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,34.951926,-81.931714,2020-11-09,36710,2021-03-11 23:22:17 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,City of Union Town Hall,101 Sharpe Ave,Sharpe Ave and N Herndon St,Union,SC,29379,,864-429-1700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.715982,-81.624616,2020-11-09,36711,2021-03-11 23:22:17 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Whole Foods Market,350 Grasmere Ave,,Fairfield,CT,06824,,203-319-9544,E,,Public,8am-10pm daily; for customer use only; see inside for access,,,,,,2,,,Non-Networked,,GPS,41.157925,-73.240315,2021-03-15,36923,2021-03-15 13:14:11 UTC,P,,,2011-06-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,Propark America - Omni Hotel Chapel Square Garage,155 Temple St,Located on first floor of garage,New Haven,CT,06510,,203-781-8030,E,,Public,24 hours daily; pay lot,,,,,2,2,,1 Tesla Conductive,Non-Networked,,200-9,41.305794,-72.927405,2021-05-06,36924,2021-05-06 13:19:19 UTC,P,,,2010-12-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,City of New Haven - Air Rights Garage,60 York St,Level 3,New Haven,CT,06511,,203-688-3430  203-946-8936,E,,Public,24 hours daily; pay lot,,,,,,5,,,Non-Networked,,200-9,41.305265,-72.934141,2021-05-06,36925,2021-05-06 13:19:19 UTC,P,,,2011-05-27,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,City of New Haven - Temple Street Garage,1 Temple St,Level 4,New Haven,CT,06510,,203-946-8936,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,GPS,41.304245,-72.928369,2021-05-06,36926,2021-05-06 13:19:19 UTC,LG,,,2011-05-06,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Propark - Water Street Garage,161 Water St,Located outside off entrance from Water St and inside upon entering garage,New London,CT,06320,,860-443-1775,E,,Public,Restricted to garage hours; pay lot,,,,,8,4,,1 Conductive 120V,Non-Networked,,GPS,41.355486,-72.093784,2020-05-06,36928,2021-03-11 23:22:17 UTC,LG,,,2013-07-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Town of Westport - Westport Metro North,1 Railroad Pl,Eastbound Westport Saugatuck Train Station,Westport,CT,06880,,203-341-1000,E,,Public,24 hours daily; pay lot,,,,,1,1,,,Non-Networked,,200-8,41.119291,-73.369266,2021-05-06,36931,2021-05-06 13:19:19 UTC,LG,,,2012-09-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Park 'N Fly - Bradley International Airport,1186 South St,,Suffield,CT,06078,,800-218-1297,E,,Public,24 hours daily; pay lot; see attendant for access,,,,,,2,,,Non-Networked,,200-9,41.951328,-72.663078,2020-03-03,36932,2021-03-11 23:22:17 UTC,P,,,2011-12-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,MEIJER STORES 233 ALLEN PARK1,3565 Fairlane Dr,,Allen Park,MI,48101,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.279785,-83.203911,2021-06-25,36935,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MEIJER STORES 47 HOLLAND 1,746 E 16th St,,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781513,-86.07724,2021-06-25,36937,2021-06-25 00:24:44 UTC,,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OLD TOWN DECK  GROUND LEVEL,125 E Eighth St,,Traverse City,MI,49684,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.760253,-85.62237,2021-06-25,36941,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GATEWAYKENOSHA  HORIZON MAINLOT,4940 88th Avenue,,Kenosha,WI,53144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.592469,-87.915847,2021-06-25,36949,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC STATIONS GRN WAY STATION,1611 Aspen Commons,,Middleton,WI,53562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091229,-89.52884,2021-06-25,36951,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Spinx #149,1619 Decker Blvd,Located to the right of building,Columbia,SC,29206,,803-782-4151,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,1,1,,,Non-Networked,,200-9,34.042116,-80.939041,2021-06-07,37056,2021-06-07 17:37:37 UTC,P,,,2010-12-15,,,,,J1772 NEMA520,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,
ELEC,Baker Electric Building,7100 Euclid Ave,Euclid Avenue and E 71st St,Cleveland,OH,44103,,216-407-7580,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.503373,-81.639054,2021-01-14,37097,2021-03-11 23:22:17 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
